'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'40,'Text 570,"'// EFFECTS: Returns a pointer to the first string in vec of the given // length, or a null pointer if no such string is in vec. string * find_by_length(vector<string> &vec, int length) { for (size_t vec.size() ++i) { if (vec[i].size() == length) { return &vec[i]; } } return nullptr; // no string of given length } int main() { vector<string> v { { ""hello"", ""world"", ""from"", ""EECS"", ""280"" string *found = find_by_length(v, if (found) { // null pointer has false value cout << ""found string: "" << *found << endl; } else { cout << ""no such string"" << endl; } }",'743,'95.01953125
'40,'Text 571,"'In this example, the find_by_length() function returns a pointer to a string of the given length. However, if no such string exists, the function returns a null pointer to indicate this. The caller must check whether the return value is null before attempting to dereference it.",'744,'96.97265625
'40,'Text 572,"'Since a pointer is an object in its own right, it can live past the lifetime of the object it is pointing at. The following is an example:",'745,'96.38671875
'40,'Text 573,"'int * get_address(int x) { return &x; } void print(int val) { cout val << endl; }",'746,'56.49414063
'40,'Text 574,"'(continues on next page)",'747,'79.88281250
'40,'Footer 18,"'8.1. Pointer Errors",'748,'48.73046875
'40,'Page number 37,"'35",'749,'88.47656250
'41,'Header 37,"'Programming and Data Structures, Release 0.3",'750,'82.37304688
'41,'Header 38,"'(continued from previous page)",'751,'41.96777344
'41,'Text 575,"'int main() { int a = 3; int *ptr = get_address(a); print(42); cout << *ptr << endl; // UNDEFINED BEHAVIOR }",'752,'48.04687500
'41,'Figure 14,"",'753,'91.74804688
'41,'Text 576,"'Figure 8.2: A pointer may refer to a dead object, in which case dereferencing it produces undefined behavior.",'754,'92.48046875
'41,'Text 577,"'In this code, the parameter of the get_address( () function is passed by value. So the X parameter is a new object in the activation record for get_address (), and it is initialized as a copy of a. The function returns the address of X, and that value is placed in the ptr object in main(). However, X dies along with the activation record of get_address SO ptr is now pointing at a dead object. The code then calls print(), and it SO happens that its activation record is placed in the same location previously used by get_address(), as shown in Figure 8.2. At this point, ptr happens to point at the val object, whose value is 42. When the print () function returns, its activation record is also reclaimed. Proceeding to dereference ptr produces undefined behavior. It SO happens in this implementation that 42 is printed, but other implementations may have different behavior.",'755,'97.85156250
'41,'Text 578,"'We can fix the code above by passing the parameter to get_address by reference:",'756,'94.87304688
'41,'Text 579,"'int * get_address(int &x) { return &x; } void print(int val) { cout val << endl; } int main() { int a = 3; int *ptr = get_address(a); print(42); cout << *ptr << endl; // prints 3 }",'757,'64.89257813
'41,'Text 580,"'Now X aliases the object a in main(), as shown in Figure 8.3. Thus, get_address() returns the address of a, which is still alive when *ptr is printed.",'758,'96.04492188
'41,'Footer 19,"'8.1. Pointer Errors",'759,'70.99609375
'41,'Page number 38,"'36",'760,'91.40625000
'42,'Header 39,"'Programming and Data Structures, Release 0.3",'761,'47.75390625
'42,'Figure 15,"",'762,'95.36132813
'42,'Text 581,"'Figure 8.3: Example of taking the address of a reference parameter.",'763,'92.96875000
'42,'Section header 27,"'8.2 Function Calls and the Call Stack",'764,'80.17578125
'42,'Text 582,"'Previously, we saw a basic machine model in which the program places each object at a different location in mem- ory. We now examine a more structured model, stack-based memory management, that is used by many language implementations.",'765,'96.14257813
'42,'Text 583,"'In most implementations, the data for a function call are collectively stored within an activation record, which contains space for each of the function's parameters and local variables, temporary objects, the return address, and other items that are needed by the function. In this course, we will generally only consider the parameters and local variables in an activation record, ignoring the other pieces of data there.",'766,'95.99609375
'42,'Text 584,"'In stack-based memory management, activation records are stored in a data structure called a stack. A stack works just like a stack of pancakes: when a new pancake is made, it is placed on top of the stack, and when a pancake is removed from the stack, it is the top pancake that is taken off. Thus, the last pancake to be made is the first to be eaten, resulting in last-in, first-out (LIFO) behavior. Activation records are similarly stored: when an activation record is created, it is placed on top of the stack, and the first activation record to be destroyed is the last one that was created. This gives rise to an equivalent term stack frame for an activation record.",'767,'97.31445313
'42,'Text 585,"'As an example, consider the following program:",'768,'93.11523438
'42,'Text 586,"'void bar } void foo { bar(); } int main() { foo(); }",'769,'58.49609375
'42,'Text 587,"'When the program is run, the main() function is called, SO an activation record is created and added to the top of the stack. Then main () calls foo(), which places an activation record for foo () on the top of the stack. Then bar () is called, SO its activation record is put on the stack. When bar () returns, its activation record is removed from the stack. Then foo () completes, removing its activation record. Finally, the activation record for main() is destroyed when the function returns. Figure 8.4 shows the state of the stack after each call and return.",'770,'91.11328125
'42,'Text 588,"'In many implementations, the stack is actually stored upside down in memory, SO that it grows downward rather than upward as shown in Figure 8.5. However, it still has the same LIFO behavior as a right-side-up stack.",'771,'76.75781250
'42,'Text 589,"'As a more complex example, consider the following program:",'772,'56.78710938
'42,'Footer 20,"'8.2. Function Calls and the Call Stack",'773,'77.44140625
'42,'Page number 39,"'37",'774,'86.91406250
'43,'Header 40,"'Programming and Data Structures, Release 0.3",'775,'55.81054688
'43,'Figure 16,"",'776,'49.51171875
'43,'Text 590,"'Figure 8.5: A stack that grows downward rather than upward.",'777,'76.61132813
'43,'Text 591,"'int plus_one(int x) { return X + 1; } int plus_two(int X) { return plus_one(x + 1); } int main() { int result = 0 ; result = plus_one (0); result = plus_two(result), ; cout << result; // prints 3 }",'778,'73.09570313
'43,'Text 592,"'At program startup, the main( () function is called, creating an activation record that holds the single local variable result. The declaration of result initializes its value to 0, and the program proceeds to call plus_one(0). This creates an activation record for plus_one () that holds the parameter X. The program initializes the value of X to the argument value 0 and runs the body of plus_one(). The body computes the value of X + 1 by obtaining the value of X and adding 1 to it, resulting in a value of 1, which the function then returns. The return value replaces the original call to plus_one(0), and the activation record for plus_one is discarded before main( () proceeds. The code then assigns the return value of 1 to result. Figure 8.6 illustrates the activation records up to this point.",'779,'96.43554688
'43,'Text 593,"'The program then proceeds to call plus_two(result) First, result is evaluated to obtain the value 1. Then an activation record is created for plus_two(), with space for its parameter X. Observe that this activation record is located in memory where the previous activation record for plus_one() was - the latter is no longer in use, SO the memory can be reused. After the new activation record is created, the parameter X is initialized with the argument value 1. Then the program runs the body of plus_two().",'780,'95.65429688
'43,'Text 594,"'The body of plus_two() in turn calls plus_one(x + 1). This evaluates X + 1 to obtain the value 2, creates an activation record for plus_one(), initializes the value of X in the new activation record to be 2, and then runs the body of plus_one(). The state of memory at this point is shown in Figure 8.7.",'781,'93.40820313
